# BLASTN 2.10.0+
# Query: homSap_TREX1_CCDS2769
# Database: nt_v5					
# Fields: subject id, ?
# 345 hits found
gi|1676336633|ref|NM_001271023.2| Homo sapiens ATR interacting protein (ATRIP), transcript variant 4, mRNA
gi|1675002435|ref|NM_032166.4| Homo sapiens ATR interacting protein (ATRIP), transcript variant 2, mRNA
gi|1519312741|ref|NM_033629.6| Homo sapiens three prime repair exonuclease 1 (TREX1), transcript variant 4, mRNA
gi|1519311650|ref|NM_130384.3| Homo sapiens ATR interacting protein (ATRIP), transcript variant 1, mRNA
gi|1335348724|ref|NR_153405.1| Homo sapiens ATRIP-TREX1 readthrough (ATRIP-TREX1), long non-coding RNA
gi|1023301093|ref|NG_009820.2| Homo sapiens three prime repair exonuclease 1 (TREX1), RefSeqGene on chromosome 3
gi|699964221|ref|NG_041782.1| Homo sapiens ATR interacting protein (ATRIP), RefSeqGene on chromosome 3
gi|164693998|dbj|AK315196.1| Homo sapiens cDNA, FLJ96181, Homo sapiens three prime repair exonuclease 1 (TREX1), transcriptvariant 1, mRNA
gi|24942951|gb|AC134772.2| Homo sapiens chromosome 3 clone RP13-794C1, complete sequence
gi|442565707|ref|NG_033100.1| Homo sapiens shisa family member 5 (SHISA5), RefSeqGene on chromosome 3
gi|183583660|gb|AC216093.4| Homo sapiens FOSMID clone ABC11-49468000E5 from chromosome 3, complete sequence
gi|182888322|gb|BC160084.1| Synthetic construct Homo sapiens clone IMAGE:100064020, MGC:193199 three prime repair exonuclease 1 (TREX1) mRNA, encodes complete protein
gi|23272144|gb|BC023630.1| Homo sapiens three prime repair exonuclease 1, mRNA (cDNA clone IMAGE:4843138), complete cds
gi|19774522|gb|AC104448.2| Homo sapiens chromosome 3 clone RP11-24C3, complete sequence
gi|18921086|gb|AF483777.1| Homo sapiens three prime repair exonuclease 1 (TREX1) gene, complete cds
gi|17865432|gb|AF151105.3|AF151105 Homo sapiens 3'-5' exonuclease TREX1 mRNA, complete cds
gi|12751314|gb|AF319569.1|AF319569 Homo sapiens clone T1P1 3'-5' exonuclease TREX1 (TREX1) mRNA, complete cds
gi|12751312|gb|AF319568.1|AF319568 Homo sapiens clone T1P2 3'-5' exonuclease TREX1-like protein (TREX1) mRNA, complete cds
gi|12751310|gb|AF319567.1|AF319567 Homo sapiens clone T1P3 3'-5' exonuclease TREX1 (TREX1) mRNA, complete cds
gi|12751308|gb|AF319566.1|AF319566 Homo sapiens clone T1P4 3'-5' exonuclease TREX1 (TREX1) mRNA, complete cds
gi|6808326|emb|AL137745.1| Homo sapiens mRNA; cDNA DKFZp434J0310 (from clone DKFZp434J0310)
gi|649106957|gb|KJ893273.1| Synthetic construct Homo sapiens clone ccsbBroadEn_02667 TREX1 gene, encodes complete protein
gi|823672647|gb|KR711153.1| Synthetic construct Homo sapiens clone CCSBHm_00020857 TREX1 (TREX1) mRNA, encodes complete protein
gi|823672645|gb|KR711152.1| Synthetic construct Homo sapiens clone CCSBHm_00020848 TREX1 (TREX1) mRNA, encodes complete protein
