# BLASTN 2.10.0+
# Query: homSap_RSAD2_CCDS1656
# Database: nt_v5					
# Fields: subject id, ?
# 147 hits found
gi|1519313597|ref|NM_080657.5| Homo sapiens radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|17974549|gb|AF442151.1|AF442151 Homo sapiens viperin mRNA, complete cds
gi|164690472|dbj|AK312670.1| Homo sapiens cDNA, FLJ93063, highly similar to Homo sapiens viperin (cig5), mRNA
gi|123982161|gb|DQ891977.2| Synthetic construct clone IMAGE:100004607; FLH182016.01X; RZPDo839B09138D radical S-adenosyl methionine domain containing 2 (RSAD2) gene, encodes complete protein
gi|17389924|gb|BC017969.1| Homo sapiens radical S-adenosyl methionine domain containing 2, mRNA (cDNA clone MGC:24122 IMAGE:4669203), complete cds
gi|649128850|gb|KJ899923.1| Synthetic construct Homo sapiens clone ccsbBroadEn_09317 RSAD2 gene, encodes complete protein
gi|123996984|gb|DQ895168.2| Synthetic construct Homo sapiens clone IMAGE:100009628; FLH182012.01L; RZPDo839B09137D radical S-adenosyl methionine domain containing 2 (RSAD2) gene, encodes complete protein
gi|525343096|ref|NM_001279645.1| Gorilla gorilla radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA >gi|397134544|gb|JQ437822.1| Gorilla gorilla radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|2612970|gb|AF026941.1|AF026941 Homo sapiens cig5 mRNA, partial sequence
gi|675716212|ref|XM_003812050.2| PREDICTED: Pan paniscus radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X1, mRNA
gi|525344635|ref|NM_001280531.1| Pan troglodytes radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA >gi|397134542|gb|JQ437821.1| Pan troglodytes radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|397134546|gb|JQ437823.1| Pongo pygmaeus radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|207079832|ref|NM_001135534.1| Pongo abelii radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA >gi|55727265|emb|CR858150.1| Pongo abelii mRNA; cDNA DKFZp468O0611 (from clone DKFZp468O0611)
gi|1743178083|ref|XM_003276541.3| PREDICTED: Nomascus leucogenys radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|397134550|gb|JQ437825.1| Hylobates agilis radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|1751249588|ref|XM_010359224.2| PREDICTED: Rhinopithecus roxellana radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|1059194636|ref|XM_017896627.1| PREDICTED: Rhinopithecus bieti radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|1381434820|ref|XM_011749452.2| PREDICTED: Macaca nemestrina radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X1, mRNA
gi|982291758|ref|XM_005576618.2| PREDICTED: Macaca fascicularis radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|1411102863|ref|XM_025354794.1| PREDICTED: Theropithecus gelada radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|526252819|ref|NM_001281312.1| Macaca mulatta radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA >gi|397134560|gb|JQ437830.1| Macaca mulatta radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|795077791|ref|XM_011993644.1| PREDICTED: Mandrillus leucophaeus radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|635082836|ref|XM_007971580.1| PREDICTED: Chlorocebus sabaeus radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X1, mRNA
gi|525344875|ref|NM_001279531.1| Papio anubis radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA >gi|397134558|gb|JQ437829.1| Papio anubis radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|397134564|gb|JQ437832.1| Colobus guereza kikuyuensis radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|397134562|gb|JQ437831.1| Trachypithecus francoisi radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|397134556|gb|JQ437828.1| Erythrocebus patas radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|397134552|gb|JQ437826.1| Chlorocebus aethiops radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|397134548|gb|JQ437824.1| Symphalangus syndactylus radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|795254281|ref|XM_012063960.1| PREDICTED: Cercocebus atys radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|795305636|ref|XM_011960946.1| PREDICTED: Colobus angolensis palliatus radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|397134554|gb|JQ437827.1| Cercopithecus nictitans radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|1482591668|ref|XM_023198869.2| PREDICTED: Piliocolobus tephrosceles radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X1, mRNA
gi|397134566|gb|JQ437833.1| Lagothrix lagotricha radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|397134568|gb|JQ437834.1| Ateles geoffroyi radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|1212393263|ref|XM_012441946.2| PREDICTED: Aotus nancymaae radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X1, mRNA
gi|725566499|ref|XM_003927233.2| PREDICTED: Saimiri boliviensis boliviensis radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|1044384928|ref|XR_001829136.1| PREDICTED: Cebus capucinus imitator radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X2, misc_RNA
gi|1044384926|ref|XM_017541999.1| PREDICTED: Cebus capucinus imitator radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X1, mRNA
gi|397134572|gb|JQ437836.1| Aotus trivirgatus radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|397134574|gb|JQ437837.1| Callicebus moloch radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|1060953125|ref|XM_002758049.3| PREDICTED: Callithrix jacchus radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X1, mRNA
gi|397134570|gb|JQ437835.1| Callithrix pygmaea radical S-adenosyl methionine domain-containing protein 2 (RSAD2) mRNA, complete cds
gi|168148600|emb|CU676131.1| Synthetic construct Homo sapiens gateway clone IMAGE:100022210 3' read RSAD2 mRNA
gi|168148599|emb|CU676130.1| Synthetic construct Homo sapiens gateway clone IMAGE:100022210 5' read RSAD2 mRNA
gi|1297603883|ref|XM_023198876.1| PREDICTED: Piliocolobus tephrosceles radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X2, mRNA
gi|826281277|ref|XM_012639946.1| PREDICTED: Propithecus coquereli radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|1034617628|ref|XM_011510415.2| PREDICTED: Homo sapiens radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X1, mRNA
gi|1367247017|ref|XM_016942853.2| PREDICTED: Pan troglodytes radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X3, mRNA
gi|1367247011|ref|XM_009441955.3| PREDICTED: Pan troglodytes radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X1, mRNA
gi|1367247014|ref|XM_016942850.2| PREDICTED: Pan troglodytes radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X2, mRNA
gi|1099215697|ref|XM_019020595.1| PREDICTED: Gorilla gorilla gorilla radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X1, mRNA
gi|675716214|ref|XM_008964447.1| PREDICTED: Pan paniscus radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X2, mRNA
gi|194390251|dbj|AK300085.1| Homo sapiens cDNA FLJ59752 complete cds, highly similar to Homo sapiens radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|1214021233|ref|XM_008051837.2| PREDICTED: Carlito syrichta radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|1351483866|ref|XM_009237560.2| PREDICTED: Pongo abelii radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X1, mRNA
gi|795361816|ref|XM_011749454.1| PREDICTED: Macaca nemestrina radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X2, mRNA
gi|795361810|ref|XM_011749453.1| PREDICTED: Macaca nemestrina radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X3, mRNA
gi|635082838|ref|XM_007971581.1| PREDICTED: Chlorocebus sabaeus radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X2, mRNA
gi|1327824896|ref|XM_003803558.3| PREDICTED: Otolemur garnettii radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|1149883941|ref|XM_012763351.2| PREDICTED: Microcebus murinus radical S-adenosyl methionine domain containing 2 (RSAD2), mRNA
gi|1297603887|ref|XM_023198882.1| PREDICTED: Piliocolobus tephrosceles radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X3, mRNA
gi|817343802|ref|XM_012441947.1| PREDICTED: Aotus nancymaae radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X2, mRNA
gi|1044384929|ref|XM_017542000.1| PREDICTED: Cebus capucinus imitator radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X3, mRNA
gi|1060953126|ref|XM_008981185.2| PREDICTED: Callithrix jacchus radical S-adenosyl methionine domain containing 2 (RSAD2), transcript variant X2, mRNA
