# BLASTN 2.10.0+
# Query: homSap_APOBEC3F_CCDS33648
# Database: nt_v5					
# Fields: subject id, ?
# 582 hits found
gi|1519312460|ref|NM_145298.6| Homo sapiens apolipoprotein B mRNA editing enzyme catalytic subunit 3F (APOBEC3F), transcript variant 1, mRNA
gi|1370481977|ref|XM_024452179.1| PREDICTED: Homo sapiens apolipoprotein B mRNA editing enzyme catalytic subunit 3F (APOBEC3F), transcript variant X2, mRNA
gi|470266492|gb|KC329530.1| Homo sapiens apolipoprotein B editing enzyme catalytic polypeptide-like 3F (APOBEC3F) mRNA, complete cds
gi|24416442|gb|BC038808.1| Homo sapiens apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3F, mRNA (cDNA clone MGC:46498 IMAGE:5227163), complete cds
gi|649130398|gb|KJ900411.1| Synthetic construct Homo sapiens clone ccsbBroadEn_09805 APOBEC3F gene, encodes complete protein
gi|327239525|gb|JF262037.1| Homo sapiens apolipoprotein B mRNA editing enzyme cytidine deaminase (APOBEC3F) mRNA, complete cds
gi|1367245566|ref|XM_525658.6| PREDICTED: Pan troglodytes DNA dC->dU-editing enzyme APOBEC-3F (LOC470275), transcript variant X1, mRNA
gi|343480245|gb|JN247640.1| Gorilla gorilla Apobec3F (Apobec3F) mRNA, partial cds
gi|1351481604|ref|XM_024239693.1| PREDICTED: Pongo abelii apolipoprotein B mRNA editing enzyme catalytic subunit 3F (APOBEC3F), transcript variant X3, mRNA
gi|1753016489|ref|XM_031006182.1| PREDICTED: Gorilla gorilla gorilla DNA dC->dU-editing enzyme APOBEC-3F (LOC101134601), mRNA
gi|795332084|ref|XM_011964207.1| PREDICTED: Colobus angolensis palliatus DNA dC->dU-editing enzyme APOBEC-3F (LOC105527770), transcript variant X1, mRNA
gi|108796654|ref|NM_001042373.1| Macaca mulatta apolipoprotein B mRNA editing enzyme catalytic subunit 3F (APOBEC3F), mRNA >gi|98961533|gb|DQ514917.1| Macaca mulatta apolipoprotein B mRNA editing enzyme catalytic polypeptide-like 3F (apobec3F) mRNA, complete cds
gi|1751214469|ref|XM_010389268.2| PREDICTED: Rhinopithecus roxellana apolipoprotein B mRNA editing enzyme catalytic subunit 3F (APOBEC3F), transcript variant X3, mRNA
gi|982272060|ref|XM_005567253.2| PREDICTED: Macaca fascicularis apolipoprotein B mRNA editing enzyme catalytic polypeptide like 3F (APOBEC3F), transcript variant X2, mRNA
gi|1059129824|ref|XM_017861318.1| PREDICTED: Rhinopithecus bieti DNA dC->dU-editing enzyme APOBEC-3F (LOC108521467), transcript variant X2, mRNA
gi|1049297734|gb|KX583651.1| Macaca leonina Apobec3F mRNA, complete cds
gi|795130314|ref|XM_011978842.1| PREDICTED: Mandrillus leucophaeus apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3F (APOBEC3F), transcript variant X4, mRNA
gi|1622837251|ref|XM_028827471.1| PREDICTED: Macaca mulatta apolipoprotein B mRNA editing enzyme catalytic subunit 3F (APOBEC3F), transcript variant X2, mRNA
gi|1238807743|ref|NM_001345941.2| Papio anubis apolipoprotein B mRNA editing enzyme catalytic subunit 3F (APOBEC3F), mRNA
gi|806638557|ref|NM_001305910.1| Macaca nemestrina apolipoprotein B mRNA editing enzyme catalytic subunit 3F (APOBEC3F), mRNA >gi|315284484|gb|HM991860.1| Macaca nemestrina apolipoprotein B mRNA editing enzyme catalytic polypeptide-like 3F mRNA, complete cds
gi|1622837255|ref|XM_015150346.2| PREDICTED: Macaca mulatta apolipoprotein B mRNA editing enzyme catalytic subunit 3F (APOBEC3F), transcript variant X4, mRNA
gi|1411086491|ref|XM_025398712.1| PREDICTED: Theropithecus gelada DNA dC->dU-editing enzyme APOBEC-3G (LOC112632746), transcript variant X4, mRNA
