# BLASTN 2.10.0+
# Query: homSap_NT5C3A_CCDS34616
# Database: nt_v5					
# Fields: subject id, ?
# 213 hits found
gi|1779541914|ref|NM_001002010.5| Homo sapiens 5'-nucleotidase, cytosolic IIIA (NT5C3A), transcript variant 1, mRNA
gi|158261258|dbj|AK290118.1| Homo sapiens cDNA FLJ76348 complete cds
gi|47940471|gb|BC071652.1| Homo sapiens 5'-nucleotidase, cytosolic III, mRNA (cDNA clone MGC:87828 IMAGE:3892369), complete cds
gi|649140693|gb|KJ902574.1| Synthetic construct Homo sapiens clone ccsbBroadEn_11968 NT5C3 gene, encodes complete protein
gi|1367315963|ref|XM_001167622.6| PREDICTED: Pan troglodytes 5'-nucleotidase, cytosolic IIIA (NT5C3A), transcript variant X2, mRNA
gi|675715723|ref|XM_003811965.2| PREDICTED: Pan paniscus 5'-nucleotidase, cytosolic IIIA (NT5C3A), transcript variant X1, mRNA
gi|164697058|dbj|AK314109.1| Homo sapiens cDNA, FLJ94799, Homo sapiens 5'-nucleotidase, cytosolic III (NT5C3), mRNA
gi|49065461|emb|CR533518.1| Homo sapiens full open reading frame cDNA clone RZPDo834C1119D for gene NT5C3, 5'-nucleotidase, cytosolic III; complete cds, incl. stopcodon
gi|12052950|emb|AL136716.1| Homo sapiens mRNA; cDNA DKFZp566B1046 (from clone DKFZp566B1046)
gi|823674761|gb|KR712210.1| Synthetic construct Homo sapiens clone CCSBHm_00900163 NT5C3A (NT5C3A) mRNA, encodes complete protein
gi|823673169|gb|KR711414.1| Synthetic construct Homo sapiens clone CCSBHm_00023463 NT5C3A (NT5C3A) mRNA, encodes complete protein
gi|823673167|gb|KR711413.1| Synthetic construct Homo sapiens clone CCSBHm_00023459 NT5C3A (NT5C3A) mRNA, encodes complete protein
gi|823673165|gb|KR711412.1| Synthetic construct Homo sapiens clone CCSBHm_00023457 NT5C3A (NT5C3A) mRNA, encodes complete protein
gi|823673163|gb|KR711411.1| Synthetic construct Homo sapiens clone CCSBHm_00023456 NT5C3A (NT5C3A) mRNA, encodes complete protein
gi|261859675|dbj|AB528196.1| Synthetic construct DNA, clone: pF1KE0431, Homo sapiens NT5C3 gene for 5'-nucleotidase, cytosolic III, without stop codon, in Flexi system
gi|117645781|emb|AM393481.1| Synthetic construct Homo sapiens clone IMAGE:100001782 for hypothetical protein (NT5C3 gene)
gi|1099290242|ref|XM_019030892.1| PREDICTED: Gorilla gorilla gorilla 5'-nucleotidase, cytosolic IIIA (NT5C3A), transcript variant X1, mRNA
gi|1351509522|ref|XM_002818071.4| PREDICTED: Pongo abelii 5'-nucleotidase, cytosolic IIIA (NT5C3A), transcript variant X1, mRNA
gi|11245473|gb|AF312735.1|AF312735 Homo sapiens pyrimidine 5'-nucleotidase mRNA, complete cds
