# BLASTN 2.10.0+
# Query: homSap_HERC5_CCDS3630
# Database: nt_v5					
# Fields: subject id, ?
# 588 hits found
gi|1519246061|ref|NM_016323.4| Homo sapiens HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|187954500|gb|BC140716.1| Homo sapiens hect domain and RLD 5, mRNA (cDNA clone MGC:176393 IMAGE:9021584), complete cds
gi|649125401|gb|KJ898852.1| Synthetic construct Homo sapiens clone ccsbBroadEn_08246 HERC5 gene, encodes complete protein
gi|6630608|dbj|AB027289.1| Homo sapiens mRNA for cyclin-E binding protein 1, complete cds
gi|37695549|gb|AY337518.1| Homo sapiens HECT E3 ubiquitin ligase (HERC5) mRNA, complete cds
gi|1367286643|ref|XM_024356171.1| PREDICTED: Pan troglodytes HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), transcript variant X1, mRNA
gi|931570113|ref|XM_008963661.2| PREDICTED: Pan paniscus HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|1753068678|ref|XM_019025377.2| PREDICTED: Gorilla gorilla gorilla HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|1351498468|ref|XM_024246044.1| PREDICTED: Pongo abelii HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|1743230599|ref|XM_012499355.2| PREDICTED: Nomascus leucogenys HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|1622940637|ref|XM_015138772.2| PREDICTED: Macaca mulatta HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|795494104|ref|XM_012040110.1| PREDICTED: Cercocebus atys HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), transcript variant X1, mRNA
gi|635043669|ref|XM_007999226.1| PREDICTED: Chlorocebus sabaeus HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|1482621465|ref|XM_023195421.2| PREDICTED: Piliocolobus tephrosceles HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), transcript variant X1, mRNA
gi|982250073|ref|XM_005555394.2| PREDICTED: Macaca fascicularis HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|1411159509|ref|XM_025386515.1| PREDICTED: Theropithecus gelada HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|795119820|ref|XM_011932393.1| PREDICTED: Colobus angolensis palliatus HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|1751259128|ref|XM_010356902.2| PREDICTED: Rhinopithecus roxellana HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|1381516408|ref|XM_011737802.2| PREDICTED: Macaca nemestrina HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|1044391299|ref|XM_017545100.1| PREDICTED: Cebus capucinus imitator HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), transcript variant X1, mRNA
gi|1060980535|ref|XM_002745602.4| PREDICTED: Callithrix jacchus HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), transcript variant X1, mRNA
gi|725558658|ref|XM_003924006.2| PREDICTED: Saimiri boliviensis boliviensis HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), mRNA
gi|1212364289|ref|XM_021673250.1| PREDICTED: Aotus nancymaae HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), transcript variant X1, mRNA
gi|1482621468|ref|XR_002727109.2| PREDICTED: Piliocolobus tephrosceles HECT and RLD domain containing E3 ubiquitin protein ligase 5 (HERC5), transcript variant X2, misc_RNA
