# BLASTN 2.10.0+
# Query: homSap_GBP5_CCDS722
# Database: nt_v5					
# Fields: subject id, ?
# 359 hits found
gi|1677499749|ref|NM_001134486.3| Homo sapiens guanylate binding protein 5 (GBP5), transcript variant 2, mRNA
gi|1677475341|ref|NM_052942.4| Homo sapiens guanylate binding protein 5 (GBP5), transcript variant 1, mRNA
gi|164693866|dbj|AK315064.1| Homo sapiens cDNA, FLJ96016, Homo sapiens guanylate binding protein 5 (GBP5), mRNA
gi|23600371|gb|AF430642.1| Homo sapiens GBP-5b mRNA, complete cds; alternatively spliced
gi|23600376|gb|AF430643.1| Homo sapiens GBP-5a mRNA, complete cds; alternatively spliced
gi|22749706|gb|BC031639.1| Homo sapiens guanylate binding protein 5, mRNA (cDNA clone MGC:34645 IMAGE:5173241), complete cds
gi|649113716|gb|KJ895287.1| Synthetic construct Homo sapiens clone ccsbBroadEn_04681 GBP5 gene, encodes complete protein
gi|157928762|gb|EU176216.1| Synthetic construct Homo sapiens clone IMAGE:100006462; FLH186332.01X; RZPDo839C06250D guanylate binding protein 5 (GBP5) gene, encodes complete protein
gi|123997948|gb|DQ895650.2| Synthetic construct Homo sapiens clone IMAGE:100010110; FLH186325.01L; RZPDo839D0561D guanylate binding protein 5 (GBP5) gene, encodes complete protein
gi|15558944|gb|AF288815.1|AF288815 Homo sapiens guanylate binding protein 5 mRNA, complete cds
gi|37183023|gb|AY358953.1| Homo sapiens clone DNA61875 ALEI2427 (UNQ2427) mRNA, complete cds
gi|1367107489|ref|XM_003308207.3| PREDICTED: Pan troglodytes guanylate binding protein 5 (GBP5), transcript variant X4, mRNA
gi|1367107487|ref|XM_024346928.1| PREDICTED: Pan troglodytes guanylate binding protein 5 (GBP5), transcript variant X3, mRNA
gi|1367107485|ref|XM_003308206.3| PREDICTED: Pan troglodytes guanylate binding protein 5 (GBP5), transcript variant X2, mRNA
gi|1367107483|ref|XM_016922023.2| PREDICTED: Pan troglodytes guanylate binding protein 5 (GBP5), transcript variant X1, mRNA
gi|1384945557|ref|XM_024928888.1| PREDICTED: Pan paniscus guanylate binding protein 5 (GBP5), mRNA
gi|1753026317|ref|XM_004026101.3| PREDICTED: Gorilla gorilla gorilla guanylate binding protein 5 (GBP5), transcript variant X1, mRNA
gi|1753026318|ref|XM_019027239.2| PREDICTED: Gorilla gorilla gorilla guanylate binding protein 5 (GBP5), transcript variant X2, mRNA
gi|1351368338|ref|XM_009248130.2| PREDICTED: Pongo abelii guanylate binding protein 5 (GBP5), transcript variant X1, mRNA
gi|1753026319|ref|XM_019027285.2| PREDICTED: Gorilla gorilla gorilla guanylate binding protein 5 (GBP5), transcript variant X3, mRNA
gi|1351368344|ref|XR_656340.2| PREDICTED: Pongo abelii guanylate binding protein 5 (GBP5), transcript variant X2, misc_RNA
gi|22854560|gb|AF328727.1| Homo sapiens CTCL tumor antigen GBP-5ta mRNA, partial cds
gi|21748645|dbj|AK090479.1| Homo sapiens mRNA for FLJ00401 protein
gi|21707243|gb|BC033761.1| Homo sapiens, Similar to guanylate binding protein 5, clone IMAGE:3857492, mRNA, partial cds
gi|1212390229|ref|XM_012464818.2| PREDICTED: Aotus nancymaae guanylate binding protein 5 (GBP5), transcript variant X4, mRNA
gi|1212390228|ref|XM_012464817.2| PREDICTED: Aotus nancymaae guanylate binding protein 5 (GBP5), transcript variant X3, mRNA
gi|1212390227|ref|XM_012464816.2| PREDICTED: Aotus nancymaae guanylate binding protein 5 (GBP5), transcript variant X2, mRNA
gi|1212390226|ref|XM_012464815.2| PREDICTED: Aotus nancymaae guanylate binding protein 5 (GBP5), transcript variant X1, mRNA
gi|1061012268|ref|XM_009001646.2| PREDICTED: Callithrix jacchus guanylate binding protein 5 (GBP5), transcript variant X2, mRNA
gi|1061012266|ref|XM_017974906.1| PREDICTED: Callithrix jacchus guanylate binding protein 5 (GBP5), transcript variant X1, mRNA
gi|1044404413|ref|XM_017498361.1| PREDICTED: Cebus capucinus imitator guanylate binding protein 5 (GBP5), transcript variant X2, mRNA
gi|1044404411|ref|XM_017498360.1| PREDICTED: Cebus capucinus imitator guanylate binding protein 5 (GBP5), transcript variant X1, mRNA
gi|725605594|ref|XM_003943256.2| PREDICTED: Saimiri boliviensis boliviensis guanylate binding protein 5 (GBP5), mRNA
gi|826341199|ref|XM_012661102.1| PREDICTED: Propithecus coquereli guanylate binding protein 5 (GBP5), mRNA
gi|1149849335|ref|XM_012749234.2| PREDICTED: Microcebus murinus guanylate binding protein 5 (GBP5), transcript variant X5, mRNA
gi|1149849334|ref|XM_012749233.2| PREDICTED: Microcebus murinus guanylate binding protein 5 (GBP5), transcript variant X4, mRNA
gi|1149849333|ref|XM_012749232.2| PREDICTED: Microcebus murinus guanylate binding protein 5 (GBP5), transcript variant X3, mRNA
gi|1149849332|ref|XM_012749231.2| PREDICTED: Microcebus murinus guanylate binding protein 5 (GBP5), transcript variant X2, mRNA
gi|1149849331|ref|XM_012749230.2| PREDICTED: Microcebus murinus guanylate binding protein 5 (GBP5), transcript variant X1, mRNA
gi|1327787161|ref|XM_012801701.2| PREDICTED: Otolemur garnettii guanylate binding protein 5 (GBP5), transcript variant X3, mRNA
gi|1327787160|ref|XM_012801702.2| PREDICTED: Otolemur garnettii guanylate binding protein 5 (GBP5), transcript variant X2, mRNA
gi|1327787159|ref|XM_012801703.2| PREDICTED: Otolemur garnettii guanylate binding protein 5 (GBP5), transcript variant X1, mRNA
gi|1212390230|ref|XM_012464819.2| PREDICTED: Aotus nancymaae guanylate binding protein 5 (GBP5), transcript variant X5, mRNA
gi|1214039555|ref|XM_008065396.2| PREDICTED: Carlito syrichta guanylate-binding protein 5 (LOC103267819), mRNA
gi|1482591747|ref|XM_023208092.2| PREDICTED: Piliocolobus tephrosceles guanylate-binding protein 1 (LOC111540030), transcript variant X1, mRNA
gi|60101450|gb|AY920435.1| Cercopithecus aethiops guanylate binding protein 1 mRNA, complete cds
gi|635106744|ref|XM_007978044.1| PREDICTED: Chlorocebus sabaeus interferon-induced guanylate-binding protein 1 (LOC103224478), transcript variant X3, mRNA
gi|635106742|ref|XM_007978042.1| PREDICTED: Chlorocebus sabaeus interferon-induced guanylate-binding protein 1 (LOC103224478), transcript variant X2, mRNA
gi|635106740|ref|XM_007978041.1| PREDICTED: Chlorocebus sabaeus interferon-induced guanylate-binding protein 1 (LOC103224478), transcript variant X1, mRNA
gi|1622831370|ref|XM_001085311.4| PREDICTED: Macaca mulatta guanylate-binding protein 1 (LOC694538), mRNA
gi|982227048|ref|XM_005542801.2| PREDICTED: Macaca fascicularis guanylate-binding protein 1 (LOC102147203), mRNA
gi|795656852|ref|XM_011743156.1| PREDICTED: Macaca nemestrina guanylate-binding protein 1 (LOC105482810), mRNA
gi|795262811|ref|XM_011956051.1| PREDICTED: Colobus angolensis palliatus guanylate binding protein 1, interferon-inducible (GBP1), mRNA
gi|1214053685|ref|XM_008055072.2| PREDICTED: Carlito syrichta guanylate-binding protein 1-like (LOC103257344), mRNA
gi|1751208486|ref|XM_010366147.2| PREDICTED: Rhinopithecus roxellana guanylate-binding protein 1 (LOC104664605), mRNA
gi|1411083853|ref|XM_025365023.1| PREDICTED: Theropithecus gelada guanylate-binding protein 1 (LOC112611311), mRNA
gi|826341206|ref|XM_012661104.1| PREDICTED: Propithecus coquereli interferon-induced guanylate-binding protein 1 (LOC105823843), transcript variant X2, mRNA
gi|826341202|ref|XM_012661103.1| PREDICTED: Propithecus coquereli interferon-induced guanylate-binding protein 1 (LOC105823843), transcript variant X1, mRNA
gi|1367107470|ref|XM_001146987.4| PREDICTED: Pan troglodytes guanylate binding protein 3 (GBP3), transcript variant X1, mRNA
gi|1061012250|ref|XM_002751068.4| PREDICTED: Callithrix jacchus guanylate binding protein 1 (GBP1), mRNA
gi|1351368368|ref|XM_024232855.1| PREDICTED: Pongo abelii guanylate binding protein 1 (GBP1), mRNA
gi|1519313771|ref|NM_018284.3| Homo sapiens guanylate binding protein 3 (GBP3), transcript variant 1, mRNA
gi|817299574|ref|XM_012464810.1| PREDICTED: Aotus nancymaae guanylate-binding protein 1 (LOC105725674), mRNA
gi|1753024400|ref|XM_004026097.3| PREDICTED: Gorilla gorilla gorilla guanylate binding protein 3 (GBP3), transcript variant X1, mRNA
gi|190691688|gb|EU832447.1| Synthetic construct Homo sapiens clone HAIB:100067476; DKFZo008A0429 guanylate binding protein 3 protein (GBP3) gene, encodes complete protein
gi|190690314|gb|EU832530.1| Synthetic construct Homo sapiens clone HAIB:100067559; DKFZo004A0430 guanylate binding protein 3 protein (GBP3) gene, encodes complete protein
gi|60219666|emb|CR936755.1| Homo sapiens mRNA; cDNA DKFZp686E0974 (from clone DKFZp686E0974)
gi|1212390236|ref|XM_012464809.2| PREDICTED: Aotus nancymaae guanylate binding protein 3 (GBP3), transcript variant X1, mRNA
gi|795355809|ref|XM_012077027.1| PREDICTED: Cercocebus atys guanylate binding protein 1, interferon-inducible (GBP1), mRNA
gi|1743153274|ref|XM_003260025.4| PREDICTED: Nomascus leucogenys guanylate-binding protein 1 (LOC100580355), mRNA
gi|190691702|gb|EU832454.1| Synthetic construct Homo sapiens clone HAIB:100067483; DKFZo008B0229 guanylate binding protein 3 protein (GBP3) gene, encodes complete protein
gi|190690326|gb|EU832536.1| Synthetic construct Homo sapiens clone HAIB:100067565; DKFZo004B0230 guanylate binding protein 3 protein (GBP3) gene, encodes complete protein
gi|60219669|emb|CR936758.1| Homo sapiens mRNA; cDNA DKFZp686L15228 (from clone DKFZp686L15228)
gi|1351368373|ref|XM_024232863.1| PREDICTED: Pongo abelii guanylate binding protein 3 (GBP3), mRNA
gi|1777244345|ref|XM_003892159.5| PREDICTED: Papio anubis guanylate binding protein 1 (GBP1), mRNA
gi|1411083849|ref|XM_025365002.1| PREDICTED: Theropithecus gelada guanylate binding protein 3 (GBP3), transcript variant X1, mRNA
gi|982227046|ref|XM_005542800.2| PREDICTED: Macaca fascicularis guanylate-binding protein 3 (LOC102146847), mRNA
gi|187954974|gb|BC140837.1| Homo sapiens guanylate binding protein 3, mRNA (cDNA clone MGC:176514 IMAGE:9021705), complete cds
