# BLASTN 2.10.0+
# Query: homSap_GMPR_CCDS4537
# Database: nt_v5					
# Fields: subject id, ?
# 331 hits found
gi|1653961334|ref|NM_006877.4| Homo sapiens guanosine monophosphate reductase (GMPR), mRNA
gi|14249818|gb|BC008281.1| Homo sapiens guanosine monophosphate reductase, mRNA (cDNA clone MGC:10464 IMAGE:3635871), complete cds
gi|649118965|gb|KJ896895.1| Synthetic construct Homo sapiens clone ccsbBroadEn_06289 GMPR gene, encodes complete protein
gi|312151591|gb|HQ447824.1| Synthetic construct Homo sapiens clone IMAGE:100071167; CCSB004795_01 guanosine monophosphate reductase (GMPR) gene, encodes complete protein
gi|190691280|gb|EU831974.1| Synthetic construct Homo sapiens clone HAIB:100067003; DKFZo008G0323 guanosine monophosphate reductase protein (GMPR) gene, encodes complete protein
gi|190689908|gb|EU832067.1| Synthetic construct Homo sapiens clone HAIB:100067096; DKFZo004G0324 guanosine monophosphate reductase protein (GMPR) gene, encodes complete protein
gi|1367305338|ref|XM_518253.7| PREDICTED: Pan troglodytes guanosine monophosphate reductase (GMPR), mRNA
gi|1753078986|ref|XM_004043308.3| PREDICTED: Gorilla gorilla gorilla guanosine monophosphate reductase (GMPR), transcript variant X1, mRNA
gi|675773273|ref|XM_008976819.1| PREDICTED: Pan paniscus guanosine monophosphate reductase (GMPR), partial mRNA
gi|197097709|ref|NM_001131713.1| Pongo abelii guanosine monophosphate reductase (GMPR), mRNA >gi|55727249|emb|CR858142.1| Pongo abelii mRNA; cDNA DKFZp468N2123 (from clone DKFZp468N2123)
gi|1743226086|ref|XM_003263539.3| PREDICTED: Nomascus leucogenys guanosine monophosphate reductase (GMPR), mRNA
gi|1751275604|ref|XM_010376389.2| PREDICTED: Rhinopithecus roxellana guanosine monophosphate reductase (GMPR), transcript variant X1, mRNA
gi|1622935640|ref|XM_015135594.2| PREDICTED: Macaca mulatta guanosine monophosphate reductase (GMPR), mRNA
gi|1059172287|ref|XM_017887088.1| PREDICTED: Rhinopithecus bieti guanosine monophosphate reductase (GMPR), transcript variant X1, mRNA
gi|1411150368|ref|XM_025381668.1| PREDICTED: Theropithecus gelada guanosine monophosphate reductase (GMPR), transcript variant X1, mRNA
gi|795654789|ref|XM_011742596.1| PREDICTED: Macaca nemestrina guanosine monophosphate reductase (GMPR), mRNA
gi|544430131|ref|XM_005553978.1| PREDICTED: Macaca fascicularis guanosine monophosphate reductase (GMPR), mRNA
gi|1482599849|ref|XM_023209813.2| PREDICTED: Piliocolobus tephrosceles guanosine monophosphate reductase (GMPR), mRNA
gi|795449304|ref|XM_012031368.1| PREDICTED: Cercocebus atys guanosine monophosphate reductase (GMPR), transcript variant X1, mRNA
gi|795305859|ref|XM_011967935.1| PREDICTED: Mandrillus leucophaeus guanosine monophosphate reductase (GMPR), transcript variant X2, mRNA
gi|795305855|ref|XM_011967934.1| PREDICTED: Mandrillus leucophaeus guanosine monophosphate reductase (GMPR), transcript variant X1, mRNA
gi|635097159|ref|XM_007973621.1| PREDICTED: Chlorocebus sabaeus guanosine monophosphate reductase (GMPR), mRNA
gi|1212382877|ref|XM_012476587.2| PREDICTED: Aotus nancymaae guanosine monophosphate reductase (GMPR), transcript variant X1, mRNA
gi|1411150372|ref|XM_025381670.1| PREDICTED: Theropithecus gelada guanosine monophosphate reductase (GMPR), transcript variant X3, mRNA
gi|1044342547|ref|XM_017521620.1| PREDICTED: Cebus capucinus imitator guanosine monophosphate reductase (GMPR), transcript variant X1, mRNA
gi|1753078987|ref|XM_019030109.2| PREDICTED: Gorilla gorilla gorilla guanosine monophosphate reductase (GMPR), transcript variant X2, mRNA
gi|725566668|ref|XM_003927327.2| PREDICTED: Saimiri boliviensis boliviensis guanosine monophosphate reductase (GMPR), mRNA
gi|675651094|ref|XM_002806679.2| PREDICTED: Callithrix jacchus guanosine monophosphate reductase (GMPR), mRNA
gi|168145604|emb|CU678899.1| Synthetic construct Homo sapiens gateway clone IMAGE:100019038 5' read GMPR mRNA
gi|826290730|ref|XM_012643256.1| PREDICTED: Propithecus coquereli guanosine monophosphate reductase (GMPR), transcript variant X1, mRNA
gi|640815288|ref|XM_008066216.1| PREDICTED: Carlito syrichta guanosine monophosphate reductase (GMPR), transcript variant X1, mRNA
gi|795321292|ref|XM_011962740.1| PREDICTED: Colobus angolensis palliatus guanosine monophosphate reductase (GMPR), mRNA
gi|168145605|emb|CU678900.1| Synthetic construct Homo sapiens gateway clone IMAGE:100019038 3' read GMPR mRNA
gi|1149774359|ref|XM_012753650.2| PREDICTED: Microcebus murinus guanosine monophosphate reductase (GMPR), mRNA
gi|831223395|ref|XM_003788321.2| PREDICTED: Otolemur garnettii guanosine monophosphate reductase (GMPR), mRNA
gi|1059172289|ref|XR_001888194.1| PREDICTED: Rhinopithecus bieti guanosine monophosphate reductase (GMPR), transcript variant X2, misc_RNA
gi|1212382878|ref|XM_021665334.1| PREDICTED: Aotus nancymaae guanosine monophosphate reductase (GMPR), transcript variant X2, mRNA
